GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
462.0,351.0,428.0,265.0,445.0,308.0,-1.0,-1.0,0.0,0.0
473.0,354.0,426.0,255.0,449.0,304.0,3.84,3.92,0.0,0.0
440.0,276.0,440.0,276.0,440.0,276.0,-1.0,-1.0,0.0,0.0
480.0,411.0,440.0,313.0,460.0,362.0,-1.0,-1.0,0.0,0.0
480.0,413.0,438.0,313.0,459.0,363.0,3.77,3.89,0.0,0.0
405.0,344.0,405.0,344.0,405.0,344.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
615.0,501.0,615.0,501.0,615.0,501.0,-1.0,-1.0,0.0,0.0
747.0,416.0,747.0,416.0,747.0,416.0,-1.0,-1.0,0.0,0.0
731.0,430.0,731.0,430.0,731.0,430.0,3.21,3.21,0.0,0.0
743.0,399.0,743.0,399.0,743.0,399.0,-1.0,-1.0,0.0,0.0
703.0,392.0,703.0,392.0,703.0,392.0,-1.0,-1.0,0.0,0.0
695.0,367.0,699.0,405.0,697.0,386.0,3.52,3.29,0.0,0.0
678.0,340.0,678.0,340.0,678.0,340.0,-1.0,-1.0,0.0,0.0
629.0,371.0,629.0,371.0,629.0,371.0,-1.0,-1.0,0.0,0.0
636.0,366.0,694.0,373.0,665.0,369.0,3.82,3.4,0.0,0.0
665.0,363.0,568.0,404.0,616.0,383.0,-1.0,-1.0,0.0,0.0
671.0,344.0,591.0,387.0,631.0,365.0,-1.0,-1.0,0.0,0.0
669.0,343.0,592.0,355.0,630.0,349.0,3.87,3.67,0.0,0.0
660.0,330.0,592.0,360.0,626.0,345.0,-1.0,-1.0,0.0,0.0
659.0,342.0,569.0,363.0,614.0,352.0,-1.0,-1.0,0.0,0.0
660.0,337.0,636.0,352.0,648.0,344.0,3.92,3.75,0.0,0.0
665.0,327.0,576.0,325.0,620.0,326.0,-1.0,-1.0,0.0,0.0
665.0,335.0,605.0,319.0,635.0,327.0,-1.0,-1.0,0.0,0.0
656.0,323.0,606.0,311.0,631.0,317.0,3.77,3.93,0.0,0.0
654.0,337.0,624.0,325.0,639.0,331.0,-1.0,-1.0,0.0,0.0
651.0,314.0,623.0,330.0,637.0,322.0,-1.0,-1.0,0.0,0.0
648.0,310.0,625.0,325.0,636.0,317.0,3.79,3.89,0.0,0.0
638.0,302.0,609.0,297.0,623.0,299.0,-1.0,-1.0,0.0,0.0
641.0,313.0,618.0,274.0,629.0,293.0,-1.0,-1.0,0.0,0.0
609.0,255.0,608.0,259.0,608.0,257.0,3.84,4.04,0.0,0.0
574.0,243.0,583.0,235.0,578.0,239.0,-1.0,-1.0,0.0,0.0
494.0,156.0,502.0,191.0,498.0,173.0,-1.0,-1.0,0.0,0.0
389.0,70.0,470.0,166.0,429.0,118.0,3.87,3.95,0.0,0.0
368.0,74.0,368.0,74.0,368.0,74.0,-1.0,-1.0,0.0,0.0
365.0,55.0,336.0,39.0,350.0,47.0,-1.0,-1.0,0.0,0.0
362.0,55.0,341.0,40.0,351.0,47.0,3.86,3.98,0.0,0.0
352.0,40.0,352.0,40.0,352.0,40.0,-1.0,-1.0,0.0,0.0
318.0,47.0,318.0,47.0,318.0,47.0,-1.0,-1.0,0.0,0.0
327.0,54.0,352.0,38.0,339.0,46.0,4.0,4.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
322.0,55.0,351.0,27.0,336.0,41.0,-1.0,-1.0,0.0,0.0
318.0,51.0,351.0,28.0,334.0,39.0,3.98,4.0,0.0,0.0
337.0,28.0,337.0,28.0,337.0,28.0,-1.0,-1.0,0.0,0.0
323.0,59.0,337.0,31.0,330.0,45.0,-1.0,-1.0,0.0,0.0
322.0,58.0,335.0,30.0,328.0,44.0,3.87,4.01,0.0,0.0
339.0,39.0,339.0,39.0,339.0,39.0,-1.0,-1.0,0.0,0.0
250.0,50.0,297.0,52.0,273.0,51.0,-1.0,-1.0,0.0,0.0
228.0,50.0,228.0,50.0,228.0,50.0,4.03,4.03,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
