GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
450.0,414.0,446.0,358.0,448.0,386.0,-1.0,-1.0,0.0,0.0
447.0,403.0,437.0,356.0,442.0,379.0,-1.0,-1.0,0.0,0.0
445.0,356.0,445.0,356.0,445.0,356.0,2.41,2.41,0.0,0.0
465.0,408.0,451.0,363.0,458.0,385.0,-1.0,-1.0,0.0,0.0
469.0,412.0,454.0,367.0,461.0,389.0,-1.0,-1.0,0.0,0.0
448.0,371.0,448.0,371.0,448.0,371.0,2.42,2.42,0.0,0.0
443.0,399.0,449.0,367.0,446.0,383.0,-1.0,-1.0,0.0,0.0
441.0,442.0,449.0,372.0,445.0,407.0,-1.0,-1.0,0.0,0.0
451.0,372.0,451.0,372.0,451.0,372.0,2.38,2.38,0.0,0.0
459.0,443.0,456.0,365.0,457.0,404.0,-1.0,-1.0,0.0,0.0
457.0,411.0,448.0,370.0,452.0,390.0,-1.0,-1.0,0.0,0.0
449.0,351.0,449.0,351.0,449.0,351.0,2.39,2.39,0.0,0.0
478.0,418.0,449.0,351.0,463.0,384.0,-1.0,-1.0,0.0,0.0
482.0,405.0,447.0,381.0,464.0,393.0,-1.0,-1.0,0.0,0.0
448.0,384.0,448.0,384.0,448.0,384.0,2.36,2.36,0.0,0.0
463.0,398.0,448.0,377.0,455.0,387.0,-1.0,-1.0,0.0,0.0
459.0,396.0,448.0,363.0,453.0,379.0,-1.0,-1.0,0.0,0.0
454.0,345.0,454.0,345.0,454.0,345.0,2.33,2.33,0.0,0.0
461.0,418.0,454.0,345.0,457.0,381.0,-1.0,-1.0,0.0,0.0
457.0,421.0,455.0,359.0,456.0,390.0,-1.0,-1.0,0.0,0.0
446.0,330.0,446.0,330.0,446.0,330.0,2.3,2.3,0.0,0.0
471.0,398.0,444.0,342.0,457.0,370.0,-1.0,-1.0,0.0,0.0
490.0,400.0,441.0,366.0,465.0,383.0,-1.0,-1.0,0.0,0.0
440.0,371.0,440.0,371.0,440.0,371.0,2.35,2.35,0.0,0.0
467.0,388.0,440.0,369.0,453.0,378.0,-1.0,-1.0,0.0,0.0
450.0,368.0,434.0,353.0,442.0,360.0,-1.0,-1.0,0.0,0.0
430.0,349.0,430.0,349.0,430.0,349.0,2.3,2.3,0.0,0.0
435.0,364.0,428.0,340.0,431.0,352.0,-1.0,-1.0,0.0,0.0
435.0,352.0,435.0,352.0,435.0,352.0,-1.0,-1.0,0.0,0.0
446.0,361.0,446.0,361.0,446.0,361.0,2.36,2.36,0.0,0.0
445.0,377.0,450.0,354.0,447.0,365.0,-1.0,-1.0,0.0,0.0
452.0,402.0,447.0,356.0,449.0,379.0,-1.0,-1.0,0.0,0.0
436.0,351.0,436.0,351.0,436.0,351.0,2.35,2.35,0.0,0.0
459.0,383.0,433.0,356.0,446.0,369.0,-1.0,-1.0,0.0,0.0
442.0,386.0,436.0,353.0,439.0,369.0,-1.0,-1.0,0.0,0.0
439.0,347.0,439.0,347.0,439.0,347.0,2.31,2.31,0.0,0.0
411.0,392.0,439.0,343.0,425.0,367.0,-1.0,-1.0,0.0,0.0
420.0,396.0,439.0,345.0,429.0,370.0,-1.0,-1.0,0.0,0.0
441.0,347.0,441.0,347.0,441.0,347.0,2.34,2.34,0.0,0.0
436.0,402.0,441.0,350.0,438.0,376.0,-1.0,-1.0,0.0,0.0
445.0,390.0,447.0,340.0,446.0,365.0,-1.0,-1.0,0.0,0.0
452.0,397.0,440.0,356.0,446.0,376.0,2.32,2.35,0.0,0.0
456.0,400.0,441.0,356.0,448.0,378.0,-1.0,-1.0,0.0,0.0
454.0,405.0,439.0,355.0,446.0,380.0,-1.0,-1.0,0.0,0.0
431.0,338.0,431.0,338.0,431.0,338.0,2.36,2.36,0.0,0.0
447.0,374.0,431.0,338.0,439.0,356.0,-1.0,-1.0,0.0,0.0
444.0,386.0,431.0,355.0,437.0,370.0,-1.0,-1.0,0.0,0.0
439.0,328.0,439.0,328.0,439.0,328.0,2.34,2.34,0.0,0.0
420.0,367.0,440.0,347.0,430.0,357.0,-1.0,-1.0,0.0,0.0
416.0,370.0,436.0,342.0,426.0,356.0,-1.0,-1.0,0.0,0.0
439.0,341.0,439.0,341.0,439.0,341.0,2.34,2.34,0.0,0.0
420.0,374.0,438.0,344.0,429.0,359.0,-1.0,-1.0,0.0,0.0
420.0,390.0,433.0,361.0,426.0,375.0,-1.0,-1.0,0.0,0.0
433.0,365.0,433.0,365.0,433.0,365.0,2.4,2.4,0.0,0.0
424.0,388.0,429.0,363.0,426.0,375.0,-1.0,-1.0,0.0,0.0
450.0,409.0,430.0,355.0,440.0,382.0,-1.0,-1.0,0.0,0.0
437.0,378.0,421.0,351.0,429.0,364.0,2.28,2.27,0.0,0.0
432.0,387.0,418.0,334.0,425.0,360.0,-1.0,-1.0,0.0,0.0
443.0,388.0,443.0,388.0,443.0,388.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
393.0,329.0,393.0,329.0,393.0,329.0,-1.0,-1.0,0.0,0.0
399.0,312.0,242.0,417.0,320.0,364.0,-1.0,-1.0,0.0,0.0
420.0,318.0,310.0,388.0,365.0,353.0,2.4,2.32,0.0,0.0
420.0,313.0,420.0,313.0,420.0,313.0,-1.0,-1.0,0.0,0.0
418.0,316.0,375.0,334.0,396.0,325.0,-1.0,-1.0,0.0,0.0
407.0,306.0,381.0,289.0,394.0,297.0,2.36,2.48,0.0,0.0
398.0,304.0,379.0,298.0,388.0,301.0,-1.0,-1.0,0.0,0.0
398.0,297.0,388.0,283.0,393.0,290.0,-1.0,-1.0,0.0,0.0
397.0,296.0,385.0,277.0,391.0,286.0,2.34,2.43,0.0,0.0
407.0,308.0,381.0,280.0,394.0,294.0,-1.0,-1.0,0.0,0.0
408.0,304.0,386.0,266.0,397.0,285.0,-1.0,-1.0,0.0,0.0
407.0,323.0,396.0,274.0,401.0,298.0,2.47,2.48,0.0,0.0
386.0,308.0,397.0,274.0,391.0,291.0,-1.0,-1.0,0.0,0.0
378.0,302.0,398.0,329.0,388.0,315.0,-1.0,-1.0,0.0,0.0
375.0,296.0,398.0,329.0,386.0,312.0,2.36,2.42,0.0,0.0
384.0,293.0,379.0,291.0,381.0,292.0,-1.0,-1.0,0.0,0.0
391.0,287.0,380.0,323.0,385.0,305.0,-1.0,-1.0,0.0,0.0
394.0,283.0,387.0,302.0,390.0,292.0,2.34,2.48,0.0,0.0
396.0,287.0,386.0,299.0,391.0,293.0,-1.0,-1.0,0.0,0.0
402.0,273.0,391.0,284.0,396.0,278.0,-1.0,-1.0,0.0,0.0
398.0,271.0,389.0,284.0,393.0,277.0,2.35,2.53,0.0,0.0
394.0,265.0,392.0,280.0,393.0,272.0,-1.0,-1.0,0.0,0.0
388.0,284.0,426.0,274.0,407.0,279.0,-1.0,-1.0,0.0,0.0
386.0,281.0,419.0,272.0,402.0,276.0,2.35,2.48,0.0,0.0
393.0,293.0,394.0,277.0,393.0,285.0,-1.0,-1.0,0.0,0.0
387.0,287.0,378.0,295.0,382.0,291.0,-1.0,-1.0,0.0,0.0
387.0,298.0,387.0,298.0,387.0,298.0,2.56,2.56,0.0,0.0
374.0,287.0,397.0,303.0,385.0,295.0,-1.0,-1.0,0.0,0.0
388.0,297.0,389.0,284.0,388.0,290.0,-1.0,-1.0,0.0,0.0
404.0,315.0,384.0,276.0,394.0,295.0,2.57,2.48,0.0,0.0
414.0,318.0,389.0,264.0,401.0,291.0,-1.0,-1.0,0.0,0.0
408.0,332.0,399.0,267.0,403.0,299.0,-1.0,-1.0,0.0,0.0
401.0,330.0,401.0,277.0,401.0,303.0,2.56,2.6,0.0,0.0
393.0,327.0,390.0,287.0,391.0,307.0,-1.0,-1.0,0.0,0.0
392.0,316.0,387.0,296.0,389.0,306.0,-1.0,-1.0,0.0,0.0
397.0,282.0,397.0,282.0,397.0,282.0,2.56,2.56,0.0,0.0
398.0,319.0,400.0,287.0,399.0,303.0,-1.0,-1.0,0.0,0.0
394.0,321.0,394.0,311.0,394.0,316.0,-1.0,-1.0,0.0,0.0
379.0,301.0,387.0,302.0,383.0,301.0,2.55,2.51,0.0,0.0
399.0,319.0,379.0,301.0,389.0,310.0,-1.0,-1.0,0.0,0.0
362.0,284.0,381.0,296.0,371.0,290.0,-1.0,-1.0,0.0,0.0
362.0,284.0,386.0,299.0,374.0,291.0,2.54,2.6,0.0,0.0
379.0,291.0,402.0,299.0,390.0,295.0,-1.0,-1.0,0.0,0.0
400.0,304.0,397.0,299.0,398.0,301.0,-1.0,-1.0,0.0,0.0
401.0,304.0,389.0,304.0,395.0,304.0,2.5,2.64,0.0,0.0
399.0,307.0,387.0,304.0,393.0,305.0,-1.0,-1.0,0.0,0.0
419.0,336.0,379.0,283.0,399.0,309.0,-1.0,-1.0,0.0,0.0
408.0,345.0,390.0,269.0,399.0,307.0,2.56,2.59,0.0,0.0
413.0,344.0,381.0,278.0,397.0,311.0,-1.0,-1.0,0.0,0.0
395.0,294.0,391.0,268.0,393.0,281.0,-1.0,-1.0,0.0,0.0
404.0,303.0,379.0,273.0,391.0,288.0,2.49,2.58,0.0,0.0
404.0,303.0,384.0,276.0,394.0,289.0,-1.0,-1.0,0.0,0.0
399.0,300.0,384.0,258.0,391.0,279.0,-1.0,-1.0,0.0,0.0
398.0,294.0,391.0,282.0,394.0,288.0,2.46,2.57,0.0,0.0
391.0,284.0,386.0,286.0,388.0,285.0,-1.0,-1.0,0.0,0.0
395.0,290.0,387.0,285.0,391.0,287.0,-1.0,-1.0,0.0,0.0
392.0,260.0,392.0,260.0,392.0,260.0,2.52,2.52,0.0,0.0
413.0,300.0,392.0,260.0,402.0,280.0,-1.0,-1.0,0.0,0.0
385.0,300.0,392.0,259.0,388.0,279.0,-1.0,-1.0,0.0,0.0
410.0,330.0,388.0,254.0,399.0,292.0,2.49,2.48,0.0,0.0
405.0,317.0,388.0,254.0,396.0,285.0,-1.0,-1.0,0.0,0.0
397.0,298.0,396.0,276.0,396.0,287.0,-1.0,-1.0,0.0,0.0
397.0,298.0,399.0,288.0,398.0,293.0,2.44,2.59,0.0,0.0
403.0,303.0,394.0,287.0,398.0,295.0,-1.0,-1.0,0.0,0.0
413.0,304.0,394.0,291.0,403.0,297.0,-1.0,-1.0,0.0,0.0
438.0,301.0,438.0,301.0,438.0,301.0,2.45,2.45,0.0,0.0
452.0,306.0,496.0,302.0,474.0,304.0,-1.0,-1.0,0.0,0.0
508.0,303.0,537.0,278.0,522.0,290.0,-1.0,-1.0,0.0,0.0
