GazePointLeftX (ADCSpx),GazePointLeftY (ADCSpx),GazePointRightX (ADCSpx),GazePointRightY (ADCSpx),GazePointX (ADCSpx),GazePointY (ADCSpx),PupilLeft,PupilRight,ValidityLeft,ValidityRight
501.0,477.0,621.0,422.0,561.0,449.0,3.38,3.19,0.0,0.0
514.0,486.0,618.0,420.0,566.0,453.0,-1.0,-1.0,0.0,0.0
523.0,514.0,624.0,464.0,573.0,489.0,-1.0,-1.0,0.0,0.0
627.0,510.0,627.0,510.0,627.0,510.0,3.18,3.18,0.0,0.0
536.0,515.0,637.0,506.0,586.0,510.0,-1.0,-1.0,0.0,0.0
534.0,487.0,634.0,512.0,584.0,499.0,-1.0,-1.0,0.0,0.0
625.0,494.0,625.0,494.0,625.0,494.0,3.1,3.1,0.0,0.0
506.0,452.0,612.0,480.0,559.0,466.0,-1.0,-1.0,0.0,0.0
502.0,482.0,602.0,451.0,552.0,466.0,-1.0,-1.0,0.0,0.0
616.0,450.0,616.0,450.0,616.0,450.0,2.82,2.82,0.0,0.0
498.0,487.0,620.0,463.0,559.0,475.0,-1.0,-1.0,0.0,0.0
477.0,454.0,608.0,474.0,542.0,464.0,-1.0,-1.0,0.0,0.0
584.0,468.0,584.0,468.0,584.0,468.0,2.86,2.86,0.0,0.0
553.0,464.0,553.0,464.0,553.0,464.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
464.0,451.0,559.0,508.0,511.0,479.0,3.08,2.75,0.0,0.0
399.0,456.0,537.0,418.0,468.0,437.0,-1.0,-1.0,0.0,0.0
418.0,449.0,542.0,373.0,480.0,411.0,-1.0,-1.0,0.0,0.0
561.0,411.0,561.0,411.0,561.0,411.0,3.12,3.12,0.0,0.0
411.0,442.0,578.0,442.0,494.0,442.0,-1.0,-1.0,0.0,0.0
405.0,430.0,405.0,430.0,405.0,430.0,-1.0,-1.0,0.0,0.0
407.0,434.0,577.0,485.0,492.0,459.0,3.2,3.46,0.0,0.0
415.0,424.0,574.0,484.0,494.0,454.0,-1.0,-1.0,0.0,0.0
432.0,432.0,538.0,536.0,485.0,484.0,-1.0,-1.0,0.0,0.0
458.0,458.0,521.0,472.0,489.0,465.0,3.4,2.91,0.0,0.0
453.0,466.0,525.0,504.0,489.0,485.0,-1.0,-1.0,0.0,0.0
449.0,453.0,530.0,485.0,489.0,469.0,-1.0,-1.0,0.0,0.0
550.0,528.0,550.0,528.0,550.0,528.0,3.18,3.18,0.0,0.0
444.0,454.0,506.0,452.0,475.0,453.0,-1.0,-1.0,0.0,0.0
443.0,457.0,517.0,492.0,480.0,474.0,-1.0,-1.0,0.0,0.0
427.0,435.0,502.0,456.0,464.0,445.0,3.22,2.91,0.0,0.0
525.0,407.0,525.0,407.0,525.0,407.0,-1.0,-1.0,0.0,0.0
419.0,434.0,525.0,407.0,472.0,420.0,-1.0,-1.0,0.0,0.0
516.0,424.0,516.0,424.0,516.0,424.0,2.85,2.85,0.0,0.0
424.0,436.0,523.0,491.0,473.0,463.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
523.0,491.0,523.0,491.0,523.0,491.0,2.89,2.89,0.0,0.0
400.0,363.0,432.0,344.0,416.0,353.0,-1.0,-1.0,0.0,0.0
244.0,246.0,349.0,302.0,296.0,274.0,-1.0,-1.0,0.0,0.0
240.0,243.0,350.0,302.0,295.0,272.0,3.0,2.94,0.0,0.0
227.0,237.0,303.0,244.0,265.0,240.0,-1.0,-1.0,0.0,0.0
224.0,256.0,302.0,222.0,263.0,239.0,-1.0,-1.0,0.0,0.0
221.0,265.0,297.0,229.0,259.0,247.0,3.08,3.01,0.0,0.0
297.0,237.0,297.0,237.0,297.0,237.0,-1.0,-1.0,0.0,0.0
220.0,253.0,298.0,246.0,259.0,249.0,-1.0,-1.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
300.0,254.0,300.0,254.0,300.0,254.0,-1.0,-1.0,0.0,0.0
224.0,238.0,290.0,257.0,257.0,247.0,-1.0,-1.0,0.0,0.0
296.0,283.0,296.0,283.0,296.0,283.0,2.96,2.96,0.0,0.0
244.0,193.0,244.0,193.0,244.0,193.0,-1.0,-1.0,0.0,0.0
221.0,126.0,221.0,126.0,221.0,126.0,-1.0,-1.0,0.0,0.0
140.0,61.0,211.0,102.0,175.0,81.0,2.91,2.76,0.0,0.0
155.0,85.0,218.0,118.0,186.0,101.0,-1.0,-1.0,0.0,0.0
158.0,99.0,201.0,112.0,179.0,105.0,-1.0,-1.0,0.0,0.0
160.0,109.0,201.0,112.0,180.0,110.0,2.91,2.75,0.0,0.0
195.0,107.0,195.0,107.0,195.0,107.0,-1.0,-1.0,0.0,0.0
163.0,101.0,207.0,94.0,185.0,97.0,-1.0,-1.0,0.0,0.0
161.0,101.0,207.0,94.0,184.0,97.0,2.91,2.79,0.0,0.0
199.0,86.0,199.0,86.0,199.0,86.0,-1.0,-1.0,0.0,0.0
182.0,115.0,205.0,121.0,193.0,118.0,-1.0,-1.0,0.0,0.0
183.0,117.0,205.0,121.0,194.0,119.0,2.94,2.74,0.0,0.0
189.0,74.0,189.0,74.0,189.0,74.0,-1.0,-1.0,0.0,0.0
167.0,106.0,199.0,86.0,183.0,96.0,-1.0,-1.0,0.0,0.0
167.0,100.0,199.0,86.0,183.0,93.0,2.86,2.72,0.0,0.0
201.0,93.0,201.0,93.0,201.0,93.0,-1.0,-1.0,0.0,0.0
161.0,90.0,188.0,109.0,174.0,99.0,-1.0,-1.0,0.0,0.0
144.0,71.0,188.0,109.0,166.0,90.0,2.86,2.74,0.0,0.0
143.0,66.0,143.0,66.0,143.0,66.0,-1.0,-1.0,0.0,0.0
135.0,75.0,158.0,77.0,146.0,76.0,-1.0,-1.0,0.0,0.0
139.0,80.0,158.0,77.0,148.0,78.0,2.83,2.69,0.0,0.0
167.0,78.0,167.0,78.0,167.0,78.0,-1.0,-1.0,0.0,0.0
153.0,78.0,161.0,86.0,157.0,82.0,-1.0,-1.0,0.0,0.0
164.0,99.0,162.0,87.0,163.0,93.0,2.85,2.71,0.0,0.0
146.0,49.0,146.0,49.0,146.0,49.0,-1.0,-1.0,0.0,0.0
173.0,106.0,147.0,55.0,160.0,80.0,-1.0,-1.0,0.0,0.0
165.0,106.0,152.0,60.0,158.0,83.0,2.84,2.67,0.0,0.0
154.0,59.0,154.0,59.0,154.0,59.0,-1.0,-1.0,0.0,0.0
141.0,91.0,159.0,52.0,150.0,71.0,-1.0,-1.0,0.0,0.0
139.0,85.0,157.0,56.0,148.0,70.0,2.82,2.69,0.0,0.0
183.0,92.0,183.0,92.0,183.0,92.0,-1.0,-1.0,0.0,0.0
150.0,90.0,192.0,96.0,171.0,93.0,-1.0,-1.0,0.0,0.0
151.0,92.0,192.0,96.0,171.0,94.0,2.77,2.69,0.0,0.0
166.0,62.0,166.0,62.0,166.0,62.0,-1.0,-1.0,0.0,0.0
148.0,93.0,169.0,89.0,158.0,91.0,-1.0,-1.0,0.0,0.0
144.0,95.0,169.0,89.0,156.0,92.0,2.77,2.63,0.0,0.0
176.0,88.0,176.0,88.0,176.0,88.0,-1.0,-1.0,0.0,0.0
148.0,97.0,182.0,78.0,165.0,87.0,-1.0,-1.0,0.0,0.0
193.0,125.0,182.0,78.0,187.0,101.0,2.84,2.68,0.0,0.0
183.0,75.0,183.0,75.0,183.0,75.0,-1.0,-1.0,0.0,0.0
157.0,126.0,172.0,68.0,164.0,97.0,-1.0,-1.0,0.0,0.0
147.0,109.0,167.0,62.0,157.0,85.0,2.81,2.62,0.0,0.0
